0.348241 2.3406 0.768844 1.52261 0.830118 0.61809 0.586935 0.545357 -0.809045 1.66583 0.820969 0.658291 61.5136 30.7769 -4.1062 0.162604 -0.504274 -0.555057 4.37123 -2.90784 0.0256871 -0.503545 -6.24215 -16.8097 -6.40247 -5.10061 -0.194778 -0.710099 -0.348426 -0.125416 -0.883958 -2.47218 -38.6718 2.19843 -5.15997 -0.515101 -6.72405 1.08052 -1.98699 -0.83592 0.877982 -0.197667 -72.2127 -21.15 1.31653 -1.10394 -2.88621 0.370705 -4.23757 -4.6079 2.1052 -1.41407 
1.05477 0.359035 -0.366834 0.357789 1.70227 -0.115578 0.60603 0.403991 -0.969849 1.83769 0.872321 0.788945 50.3281 25.874 -3.43344 -2.16063 -2.39046 0.952076 4.77145 1.77186 0.74475 -1.14629 -0.370795 -14.2628 -7.16511 -3.84297 -0.110476 -1.88498 1.19229 -4.40931 -3.57025 -3.28546 -19.7413 -2.07018 2.79439 0.931635 1.37844 -1.89701 0.466672 -0.0529187 -0.239853 0.0308986 63.3534 2.28271 3.10552 -6.15776 -3.00108 12.1771 4.95142 -0.424209 -0.256662 1.09706 
1.75176 0.942909 0.869347 0.338693 1.49442 -0.577889 1.58945 0.0086189 -0.58794 0.529648 1.58048 0.567839 -34.7254 -32.3561 -0.810107 1.33324 -3.53032 -0.031353 -0.286197 -0.198489 0.740547 1.16062 8.59945 5.50296 3.07829 3.91559 -0.180021 1.06578 -0.227648 0.350068 -0.431291 -0.731529 -28.575 4.28794 2.18374 -0.481061 0.948383 0.457185 -0.0251997 0.547977 0.0616305 -0.137945 -41.5032 26.9886 -1.80557 0.613996 0.71471 0.114206 0.944368 0.11123 -0.626329 -0.551521 
0.386432 1.38281 -0.396985 1.96181 -0.0205084 -0.517588 0.31005 2.59257 0.809045 1.13116 0.599651 0.0552764 20.6546 -15.3729 -0.181094 1.08066 -0.872962 0.586293 -0.504167 -0.0800189 0.73746 -0.562339 67.7437 19.0265 -12.0157 -0.287516 -2.90975 0.357538 -0.48071 2.90821 -1.40309 -0.444878 16.1074 4.34585 -0.43245 1.33171 0.266336 0.538893 0.108642 -0.875709 0.101285 -0.302854 -1.60332 18.7301 -1.10042 -1.74133 -0.904329 -0.0450113 0.342912 -1.55741 -0.288148 0.862956 
1.94271 0.994278 1 0.147739 3.743 -0.849246 1.97136 0.674649 0.527638 1.22663 0.435256 -0.125628 -142.183 29.9079 5.35253 0.831673 2.59235 -10.9648 2.23583 -0.0708306 -0.181594 -0.857276 69.9156 0.800195 -4.72728 -7.68448 -2.4306 -0.239089 -10.0549 1.21255 1.48035 5.79776 37.6871 13.5271 5.87964 2.93043 -0.894024 3.17277 3.37286 -0.574928 0.727567 -0.545283 7.8717 6.75499 -0.0685769 -0.852182 -1.77219 1.72084 2.73185 0.20762 0.00877332 -0.250072 
0.768342 0.644332 -0.276382 0.386432 1.22872 -0.628141 0.252764 2.84355 0.487437 1.70402 -0.266186 -0.959799 58.3208 44.3267 3.78362 -5.28571 1.37118 -1.54245 -1.17301 -0.78356 -1.26122 -0.532852 -10.5981 -11.6153 0.706363 2.62191 -0.768864 2.00272 -0.0169422 0.803924 0.408158 0.262831 -30.264 11.7509 7.0634 -2.2189 0.625677 0.357001 1.10649 -0.345936 -0.319625 -0.324468 67.5657 15.7869 -3.54246 -1.98914 -2.77494 0.892776 -0.746634 -0.349909 1.47609 -0.94942 
1.87588 0.510204 0.256281 1.76131 -0.130952 -0.738693 0.376884 1.60542 -0.125628 0.930653 0.613714 -0.105528 42.1537 16.9746 1.83569 -6.20819 -0.777668 2.56348 1.93213 0.632055 -0.501468 0.490264 -6.54588 -21.3559 -5.1499 0.598737 -1.50212 1.01016 -1.47675 1.93574 -1.02688 0.530479 -5.84017 10.747 -1.6795 0.449536 0.322333 0.430153 0.163693 -0.483967 0.689478 0.107019 37.7922 -33.2026 -3.41835 -3.56484 -7.67391 1.59643 -1.36971 -1.95317 1.52037 0.773585 
1.04523 1.14167 0.798995 0.319598 2.49104 0.748744 0.147739 3.7832 -0.788945 1.95226 0.26245 -0.0954774 107.088 5.64352 -2.1466 0.965113 -1.01116 -1.04573 -8.07882 0.508786 4.01228 2.04142 -8.04717 8.36253 -1.45089 -1.67006 1.33551 1.99227 -2.40027 0.560051 -1.53985 1.55577 -24.2635 -4.81186 -6.51295 -2.94666 -0.941142 1.09917 3.03431 0.726369 0.256021 0.674745 -42.6908 7.42515 -8.12136 -0.632102 -1.8638 0.782011 1.07434 0.0923619 -0.89901 0.273118 
0.501005 0.858677 -0.61809 0.376884 1.02258 -1 0.109548 6.01567 0.306533 0.548744 1.44486 0.427136 17.6381 -13.0923 0.463111 -0.421156 -0.577791 -0.540203 -0.480095 -0.735992 0.0675852 -0.331291 2.74534 10.9847 2.1275 0.0931551 0.330665 -0.100135 0.246938 -0.145404 -0.948371 -0.127081 -42.6346 -16.4065 2.55807 1.00332 -3.46816 -0.0734502 4.38765 -4.0227 0.630607 1.70731 -50.7171 -3.75827 2.41394 3.26671 2.26171 0.762998 4.62869 -1.04757 -2.1865 1.25731 
1.13116 -0.0434836 -0.909548 1.24573 0.896253 0.577889 1.87588 -0.300414 -0.959799 0.768342 0.523744 -0.457286 77.5087 -13.176 10.2101 1.88922 -4.44556 3.63104 1.23237 -3.52379 0.966406 -0.958575 3.72516 8.05906 0.229131 -3.01419 -1.59923 0.625918 -0.732507 0.679159 -0.192161 0.116176 1.91213 -14.137 -1.43778 1.74789 0.482906 0.603173 -0.991151 0.453218 -0.450509 -0.0384462 43.1454 -18.6876 0.858683 -4.56956 -0.509892 2.20839 -2.49743 0.221997 0.50921 -0.205619 
1.16935 0.313297 -0.346734 1.41759 0.197862 -0.376884 0.701508 1.4133 0.758794 0.539196 1.23763 0.0854271 8.99895 -26.9916 1.51936 2.95411 -2.44716 2.05821 -0.571527 0.0435723 0.32307 -1.25289 20.0577 21.7145 3.28956 -1.77482 -0.346205 -0.930844 -1.62202 0.622775 -0.675087 -1.54228 31.4992 -5.52821 0.854374 -0.59195 -7.72864 -0.327682 -4.94737 -1.16257 -0.279321 -0.194186 39.4381 21.6058 -0.812063 -1.27342 -1.84362 -8.28065 5.57683 1.36226 -0.81306 -1.00557 
0.863819 1.0619 0.487437 0.252764 2.55548 0.0552764 0.138191 5.01882 0.61809 1.63719 0.0505344 -0.507538 65.9792 -14.1737 1.0973 0.485699 -2.5945 2.05711 2.07823 -4.73623 -0.514641 3.62658 -12.6246 13.4769 -0.658005 -0.650012 0.346529 2.09453 -0.265045 -1.75303 -2.20985 -1.63225 -18.6859 -7.28965 0.00834527 1.75661 1.60528 -0.498573 -0.392043 -1.21606 1.35157 0.648296 37.8932 21.2868 -1.12707 -3.35444 -1.23516 -1.44022 -1.96587 -1.58815 -0.337317 1.46149 
1.65628 0.628892 0.366834 0.405528 1.77418 0.306533 1.44623 1.03308 0.889447 0.5201 1.0197 -0.306533 28.6499 -27.8833 0.815148 1.46506 -1.38105 -0.327511 -0.983185 -0.115945 -0.1601 -0.610815 22.0427 15.3286 1.61133 0.202633 -4.89168 -0.471787 0.640901 -0.837735 -0.878593 0.363929 26.4502 -5.62895 2.25813 1.17564 -1.02175 -1.22838 -0.6353 0.449865 -1.08085 -0.449454 -92.3906 19.3102 -32.3186 9.68882 3.08083 0.970961 2.49223 3.89016 0.710783 1.71172 
0.787437 0.597442 -0.316583 0.701508 1.34631 0.658291 1.71357 0.750029 0.567839 1.71357 0.843819 0.708543 56.5621 -25.6352 -0.744195 -2.11799 2.46149 -0.858452 4.62704 -0.255517 2.97474 3.42599 -15.7026 13.1443 -1.2661 -0.0316988 -0.429216 2.41616 -3.90008 -0.70903 1.69949 -1.53069 -27.8769 -4.21571 -1.28677 0.0661844 -0.341309 2.94378 0.678382 -1.10583 -2.47168 -0.581885 -83.6137 -16.8982 13.8378 7.34122 -3.52811 -9.74373 -4.01708 -3.54888 -1.50435 0.205676 
1.49397 0.952023 0.788945 0.586935 1.35597 0.407035 1.11206 0.602616 0.0452261 1.57035 0.328357 -0.115578 -31.0264 -45.4409 -0.89478 1.4925 -2.60471 -0.0670098 -0.809653 0.525766 -0.0539217 0.300901 62.4723 32.4306 13.6684 -22.3336 4.80418 0.8142 -0.572139 -0.865524 1.05013 -3.09956 12.2941 -12.3265 2.07882 -0.56053 -2.19031 -0.650083 0.65954 -0.778896 0.195242 -0.407895 -126.867 -26.567 17.0126 2.26441 15.3648 11.2774 7.29019 -0.820552 -2.32582 -2.15418 
2 0.422149 0.155779 1.36985 1.11792 0.979899 0.1 6.56383 0.296482 1.40804 0.636363 0.276382 99.1295 23.7619 5.43361 -8.96364 -9.12317 0.028165 3.24591 2.37479 0.749527 -2.01715 6.22639 -35.4532 -12.8959 -8.45473 -2.31543 -3.71269 -4.78455 5.49571 2.88651 -2.71325 -13.3682 2.87827 -2.48843 1.27856 3.93559 -0.259294 1.24084 0.106653 -0.183037 -0.0762538 62.1032 -27.5003 10.4229 -0.43198 -4.0769 -3.73206 1.35807 -1.94683 -1.17438 0.113411 
0.415075 1.30932 -0.336683 0.290955 2.69384 0.758794 1.60854 -0.237311 -0.949749 0.69196 0.702296 -0.326633 79.5594 25.1753 -3.42434 9.43002 5.00184 1.65984 0.602184 1.13142 0.654469 -1.14167 -0.926521 -22.8358 -2.73554 -1.07308 0.345311 1.94107 -2.26355 3.04448 0.349888 1.6 -23.424 7.14872 -3.14092 4.55116 -2.68281 -2.76506 0.759457 0.305498 -0.47738 -0.192756 30.3482 12.3849 1.74335 1.54297 -0.0166864 -0.795219 -0.08599 2.04649 0.572799 -0.230895 
1.3603 0.0693896 -0.59799 1.33166 0.387625 -0.135678 1.31256 0.78314 0.447236 1.44623 0.986187 0.819095 35.1577 -1.69819 -0.880111 1.25158 -4.56018 2.58237 0.521486 0.367363 2.65773 -0.707587 -18.6209 0.852809 -6.21621 -4.98628 1.93811 0.739145 0.734068 -1.27719 -0.634239 1.50858 -30.1928 -3.11781 -2.93658 2.09122 3.90882 0.976244 0.584477 0.299406 -0.413614 0.0318619 27.8911 20.9279 -2.17167 -3.34174 0.144202 0.243341 2.68251 0.61026 0.802574 -0.0088487 
0.338693 1.50782 -0.557789 0.367337 2.15848 0.638191 1.61809 0.175711 -0.326633 1.35075 1.0106 0.809045 79.9574 3.02025 4.28339 7.10453 -0.845012 1.65017 2.16524 -0.123967 0.918156 -1.26061 -6.25991 5.93006 -2.49429 -2.25952 0.171496 -3.17071 0.74902 0.831931 -1.98377 -0.587096 -22.3176 1.27319 2.8051 -3.76002 3.2512 3.07427 0.47878 0.334818 1.60688 -0.458789 -127.658 -10.7142 -10.0736 -22.7218 -6.83599 -19.364 5.90157 17.1647 1.67378 1.79573 
1.67538 0.390035 0.0150754 0.529648 1.52018 0.477387 1.5799 0.279012 -0.18593 1.50352 0.547358 0.18593 -83.8169 -19.0717 -0.204697 1.63907 -2.55591 5.52267 0.0122215 1.59603 1.11434 -1.10316 8.54319 -2.27415 1.67043 -0.113999 -0.101907 1.00468 -0.613801 -0.833235 1.711 -0.19222 11.4311 10.376 1.42032 -2.0695 -0.282084 1.03558 0.102444 0.0976578 -0.179931 0.289801 -130.317 -17.7643 1.66114 8.83535 2.23149 -2.6743 -1.47229 5.27489 2.10411 1.45279 
1.11206 1.23235 0.98995 0.69196 0.595107 -0.487437 0.615578 1.17152 0.20603 1.99045 -0.185962 -0.758794 21.056 -33.9979 0.230942 -0.340525 1.76701 -0.695388 0.922291 1.7218 -0.416565 3.47557 -10.1884 8.2968 -1.44582 1.11387 -0.507903 1.31166 -0.904198 -2.32672 0.304899 -3.46304 -3.21536 2.92514 0.568933 -0.197962 -0.401917 0.489296 0.451446 0.49925 0.0474261 0.103561 26.4634 19.9156 0.966206 2.06732 0.861311 -1.92344 -2.56317 3.20264 -0.732383 0.591553 
1.76131 0.485385 0.18593 0.863819 0.123995 -0.919598 0.195477 3.35388 0.145729 0.663317 0.313268 -0.969849 42.9194 11.6206 0.807502 2.19666 -1.36061 0.34197 5.29083 -0.338328 0.607161 0.174851 -16.8717 -16.6741 -5.75832 -3.29946 0.198958 -0.499084 0.821595 0.24831 1.75214 -0.977584 -41.5493 13.2196 4.98344 2.39524 4.66784 -2.83374 -3.48131 0.475344 -0.222974 0.15386 -72.7277 -18.1729 -0.227073 3.64522 6.59826 10.4601 0.308267 -1.1827 -0.0918843 1.77016 
1.62764 0.662453 0.407035 0.653769 0.488068 -0.728643 1.78995 0.318817 -0.0552764 0.959296 0.968451 0.457286 19.7721 -32.9149 0.257498 -1.05493 1.68426 -0.642974 1.47882 1.25196 0.365477 -1.82882 -6.33104 5.30507 2.69891 0.552689 -0.512487 1.04188 1.2057 1.27451 -0.307718 -0.996765 -13.2124 -19.9885 0.312304 1.3246 0.320542 -1.49993 -3.25402 -1.51353 0.570702 -1.53027 50.7104 -7.18842 14.3059 0.823912 1.64908 3.44513 4.58997 2.13888 1.64294 0.437471 
1.1407 1.0304 0.708543 0.109548 5.49983 -0.467337 0.300503 1.8204 -0.447236 1.55126 0.0452769 -0.547739 126.872 13.6923 7.73419 7.81493 -10.9441 -7.88856 -1.43339 -0.340697 -2.38728 0.248244 -17.5781 5.57411 -4.43624 -2.51361 -0.317694 -0.0848346 1.0482 -4.9189 3.33196 2.86645 -7.12296 10.724 -1.7644 1.906 3.97814 2.87845 -0.93872 1.11765 0.746954 2.09124 33.6685 11.0951 1.42664 2.26251 7.13424 -0.304977 -5.56648 -0.650063 1.37327 -2.96484 
1.46533 -0.218728 -0.979899 0.644221 1.09874 0.165829 0.921106 0.714595 0.0351759 0.921106 1.01606 0.487437 80.8765 31.5448 5.94369 5.55469 2.66582 0.0264817 8.13853 -2.80197 0.595855 -0.823637 0.845041 -21.7238 -1.95756 1.40379 2.57676 8.61032 1.45386 0.413202 2.62708 -1.01955 -43.327 9.07753 -4.32991 -2.26817 -2.92165 -1.5559 0.464492 -0.20321 0.65082 -0.175861 -16.0855 -9.38353 2.30091 3.08319 0.302086 -1.58038 -0.734535 -1.05855 -0.173608 0.153432 
0.796985 0.406875 -0.58794 1.67538 0.108664 -0.407035 1.96181 -0.194691 -0.778894 0.98794 0.942511 0.447236 -195.247 24.2269 4.675 -8.53212 -5.22206 -1.79345 -2.64771 8.27081 6.9053 3.65682 39.1805 -7.66972 -3.86931 -6.67121 -0.87522 -2.2014 0.894041 -3.41728 -6.7453 4.02703 60.0635 -0.132646 -9.16227 2.93697 -2.36365 5.03848 0.25222 -1.97859 -1.60854 -0.0147688 8.77387 -32.8885 -3.91313 -4.1076 1.09954 1.72804 0.199845 -0.520236 -0.613288 0.150239 
1.31256 -0.148065 -0.949749 1.1598 0.290982 -0.386935 1.01658 0.174031 -0.678392 1.9809 -0.110728 -0.648241 -43.8262 -13.3463 -4.21067 2.92527 0.217907 -1.99528 -1.12511 -0.998794 0.413334 0.129656 -4.10987 11.3396 0.664512 0.473398 -0.691356 -1.66254 -1.08245 0.752399 0.786952 -1.10831 21.8977 -15.1967 10.5745 -2.08641 1.61602 1.72575 -0.301136 0.854901 0.568768 0.756938 28.193 -0.249802 0.230369 0.164438 0.165038 -2.80014 2.13391 0.135716 -1.45239 0.379853 
1.12161 0.00150317 -0.849246 0.796985 0.333183 -0.698492 0.749246 1.31528 0.698492 0.596482 1.05054 -0.0251256 -179.152 24.1761 4.61309 -5.06839 -8.83656 1.71342 5.30855 -3.97068 1.0522 -1.0703 36.662 -5.64679 -10.0954 1.1408 1.96018 1.74423 7.023 -4.77786 6.65302 0.687451 32.2277 8.39491 -2.61284 1.3723 -0.96617 0.32812 -1.23874 -0.886762 -0.0641306 1.18842 -121.505 -7.05523 -9.6597 -3.30618 10.1447 -3.2913 7.19461 1.68024 1.34446 2.7343 
1.51307 -0.225736 -0.969849 0.462814 0.729057 -0.969849 0.644221 0.937956 -0.0753769 1.97136 0.574159 0.376884 -75.2115 -17.541 3.69986 3.22062 1.37216 1.89631 0.453492 1.54542 -0.552118 1.02402 8.41756 -5.05422 0.571644 2.91272 -1.5874 -1.01128 -0.173828 2.49537 -1.45451 -0.895214 17.0612 -1.84132 -0.833401 3.50651 -0.84719 0.779317 0.26935 -0.514075 -0.27386 0.669101 29.0367 -31.6001 1.18387 -1.10144 -2.35869 0.0625469 -0.503166 -0.993545 1.86882 1.10562 
0.949749 0.372184 -0.447236 0.18593 3.81589 0.58794 1.89497 0.587176 0.376884 1.81859 -0.262926 -0.919598 -3.86857 -29.3811 0.279016 -0.191776 -1.53334 -0.435837 -1.52569 -0.389204 0.416954 0.48579 -11.6067 3.64632 1.33913 -0.887264 -1.0815 -0.697938 -0.752526 1.2587 0.832435 0.12166 15.2617 -10.2384 -0.824071 -0.436891 -1.06563 0.206118 1.05746 -1.17641 -0.250167 -0.0964829 18.6705 -19.1775 -0.0372872 -1.5674 -0.813178 -0.327287 -1.19944 0.373733 3.28692 0.721776 
0.1 5.8068 -0.839196 0.233668 2.95559 0.346734 0.682412 1.3516 0.628141 1.76131 0.813651 0.678392 -27.0366 -14.438 -1.15106 -1.01939 0.815513 -1.20476 -0.217519 0.588178 0.0582745 -0.960655 -3.66251 17.0165 -2.83206 -1.48746 -1.97659 2.56088 0.0536671 1.12311 -1.00971 -2.40832 28.9251 -6.79036 2.7929 6.40172 -1.80446 0.0653381 -1.37373 0.29796 -0.0913737 -0.052726 19.4459 -35.8818 0.235349 0.768442 -0.719846 0.824453 -0.113054 1.82528 2.85361 -0.17156 
1.81859 0.896056 0.819095 1.30302 1.00777 0.778894 1.59899 -0.000472013 -0.59799 0.863819 0.807326 0.105528 64.8453 18.0029 0.0851399 4.52075 -4.30705 -0.216319 2.47118 -1.56505 -0.45803 1.73618 -20.4483 4.71612 -0.112463 -4.12876 -0.675846 0.773014 2.8522 -2.18528 -1.59556 1.60393 -3.43265 4.19153 -1.80068 0.747671 -0.347826 0.108412 0.191333 -0.400545 -0.744145 1.12979 43.0539 13.0819 -5.07929 -2.30604 -14.0014 2.13154 3.38435 2.38363 -2.43935 -2.04361 
0.672864 0.68821 -0.386935 1.58945 1.04701 0.969849 1.51307 0.196321 -0.336683 0.892462 0.870764 0.236181 -96.9842 30.3176 1.10253 0.53242 0.0121082 0.0534388 -3.5462 1.47993 -1.52783 0.654293 46.3411 -23.0719 -3.19702 4.17929 3.89785 -10.0685 -6.67245 -8.61846 0.0784298 1.69364 70.6259 0.25786 -2.29874 6.83721 4.61606 -2.60855 4.47107 0.258332 -0.349871 0.183918 -4.17772 11.8561 -0.72495 -4.34512 -3.09043 0.983952 0.168587 -1.58452 -2.30609 -1.05852 
0.357789 1.62188 -0.236181 1.97136 0.346382 0.0351759 1.90452 0.773073 0.658291 1.89497 0.45319 0.175879 -176.046 21.8794 0.58027 6.88246 -4.48333 10.6787 0.950904 -6.69481 -0.41911 -0.484576 33.2123 -16.7291 1.14861 4.61613 -4.76457 -1.32982 7.58619 -0.638553 1.89388 1.55617 48.5561 16.115 -0.276229 8.43082 -9.79944 1.70065 -1.08528 0.861954 -0.0324462 1.13042 15.8636 -0.379573 -0.0678887 -3.36403 -4.12664 -1.51023 1.52428 -0.345125 -1.75753 -0.953479 
0.39598 2.00632 0.59799 1.83769 0.450264 0.155779 1.07387 0.133925 -0.688442 0.672864 0.560923 -0.577889 83.7414 33.9899 -11.8723 -3.00266 0.443684 2.1939 0.0762955 3.62888 0.340254 -0.266986 -2.42021 -16.3634 0.328876 1.57483 2.46268 4.3282 0.259621 0.26726 -0.303375 -1.06307 -20.923 16.1238 3.89996 -2.78647 3.9723 2.51669 0.171378 -0.847919 -0.370975 -0.453949 34.4791 9.63355 -0.394104 -0.339733 2.59837 -0.0425447 1.90215 1.34325 1.43224 -0.625654 
0.98794 0.239083 -0.60804 0.157286 3.80969 -0.356784 1.95226 0.617514 0.437186 1.78995 0.4863 0.19598 32.0035 -12.5141 0.00800302 4.60384 -2.15715 2.43987 1.05227 2.04348 2.03529 1.50993 9.14369 17.5475 -5.01184 -3.31299 -1.15897 1.68819 0.594958 1.52483 1.01859 -3.56562 -19.8512 -4.74307 -1.86359 0.859536 -0.602757 1.2405 -0.332043 -0.40614 -0.700096 0.0455322 3.97808 35.3114 -0.939365 -1.23495 -4.276 1.84111 1.13341 2.52272 4.02264 -0.58574 
0.329146 1.54895 -0.577889 0.558291 1.26424 0.18593 1.69447 0.593432 0.326633 1.47487 -0.12775 -0.839196 48.8637 15.6881 -1.36221 0.867485 -0.716483 -2.69294 1.5233 0.357253 0.236888 -0.19762 -14.3166 -10.954 -0.752051 0.0738903 -3.18003 0.0837312 -1.91965 1.60601 0.357923 1.20814 -18.8736 21 3.86665 1.02329 3.98653 1.14017 0.240759 1.23078 1.04415 -0.0925076 -4.93751 -2.37796 0.363385 0.619965 0.944083 -0.00332742 -0.215533 0.22023 0.259834 0.257997 
1.50352 -0.055581 -0.718593 1.38894 0.816761 0.537688 0.262312 2.13554 -0.437186 0.730151 1.52509 0.979899 52.499 -3.65406 1.02745 7.2269 -4.52641 -1.2685 -2.42951 1.6913 1.63592 1.42061 3.65612 18.0879 -5.09905 0.846834 -1.51431 1.22865 0.11084 -0.083422 -0.894089 2.3425 -3.98254 -27.2375 -0.948569 1.48156 1.77934 1.8194 0.289797 1.94872 0.595555 1.07194 -145.836 16.8394 8.6809 3.53652 -9.43413 6.27093 8.12674 -6.52035 -0.317796 2.31968 
1.23618 0.297261 -0.326633 1.34121 0.484711 0.0150754 1.62764 0.320788 -0.105528 0.443719 0.949037 -0.728643 27.242 9.14817 -2.38286 -1.14074 -0.316326 -1.08351 0.31008 -0.319525 -0.330153 -0.0600918 -21.9682 -13.8298 -8.75302 -1.06876 -6.20231 -1.48145 4.63224 0.241976 1.38929 0.713771 -25.108 -9.6203 2.62611 3.15761 -2.24472 1.60299 -1.15944 -0.541178 0.383283 0.290169 -112.324 -8.15436 0.234352 -20.074 1.65554 4.76466 -3.40574 5.32606 -4.72984 -1.45533 
